ra_deg	dec_deg	name	r_arcsec	ks_mag	"2s, Dimensionless ""separation"" between isolated galaxy and its nearest significant neighbour"	hrv_kms	T, Morphological type in de Vaucouleurs' scale	N, Number of significant neighbours of the isolated galaxy detected during our additional inspection on DSS	comment	redshift	morph_type	poly_source	logSFR_sed	logSFR_w3	logSFR_w4	SimbadName	luminosity_class	yerkes_class	nuclear_class	mu0	diameter_b25_kpc	diameter_be_kpc	ring_diameter_kpc	abs_mag_b	color_bv	kbi	concentration_c31	luminosity_index	HI	mean_sb_be	MaNGA ID	Plate	IFU	logMstar	bt_r	logSFR_global	Distance (Mpc)	Inclination (°)	R₂₅ (kpc)	log R₂₅	M⋆ (10¹⁰ M☉)	V_rot (km/s)	log V_rot	12+log(O/H)₀	12+log(O/H)_R₂₅	Gradient (dex/R₂₅)	log M_BH (M☉)
274.7466667	16.2495278	UGC11198	29.1	10.61	89.0	4527.0	3.0			0.01510044659	SB	2mig																																			
274.9338333	48.5612222	UGC11206	15.3	11.41	70.0	4942.0	2.0		IRAS	0.01648473758	SAB	2mig																																			
276.5414167	23.3161667	CGCG142-045	24.7	10.37	64.0	4401.0	3.0	2.0	IRAS	0.01468015583	SB	2mig																																			
276.59275	-41.26475	2MASX	19.2	11.6	97.0	6672.0	3.0			0.02225539643	SB	2mig																																			
277.9246667	16.6528889	PGC166544	20.9	10.79	60.0	4816.0	2.0		IRAS	0.01606444682	SAB	2mig																																			
278.625	30.7205278	NGC6665	24.3	10.48	67.0	4943.0	2.0		IRAS	0.01648807323	SAB	2mig																																			
279.359	26.4171667	NGC6671	36.3	9.32	88.0	3208.0	2.0		IRAS	0.01070073617	SAB	2mig																																			
279.6411667	25.3750833	NGC6674	42.1	9.17	86.0	3429.0	3.0		Bar,ring,IRAS	0.01143791282	SB	2mig																																			
281.371875	-39.1814444	ESO336-013	31.3	10.17	63.0	4904.0	3.0		IRAS	0.01635798323	SB	2mig																																			
281.805375	-48.3573611	ESO230-012	24.5	10.7	70.0	5387.0	3.0	1.0	IRAS	0.01796909781	SB	2mig																																			
282.1687917	-34.9365278	ESO396-G003	17.4	11.25	108.0	5791.0	2.0			0.01931669675	SAB	2mig																																			
282.8663333	58.0827778	UGC11373	25.0	10.94	78.0	8706.0	3.0		IRAS	0.02904009013	SB	2mig																																			
282.9071667	23.6346667	UGC11369	38.6	10.21	70.0	4576.0	2.0		Bar,IRAS	0.015263893	SAB	2mig																																			
282.9978333	11.8760278	PGC86291	44.0	8.97	112.0	2603.0	3.0		IRAS	0.008682673398	SB	2mig																																			
283.2300833	-59.2554444	IC4785	53.1	9.19	68.0	3639.0	3.0		Bar,IRAS	0.01213839742	SB	2mig																																			
283.396375	-40.0180278	ESO336-020	22.1	11.33	75.0	7994.0	3.0		IRAS	0.02666511377	SB	2mig																																			
285.9548333	33.8446389	UGC11397	32.5	10.24	96.0	4524.0	2.0		Bar,IRAS	0.01509043967	SAB	2mig																																			
285.9877083	-21.3696944	2MASX	15.8	11.54	68.0	7068.0	3.0			0.02357631025	SB	2mig																																			
286.51275	-55.1367778	IC4818	30.2	11.07	61.0	4728.0	3.0	2.0		0.01577091042	SB	2mig																																			
286.5778333	-19.94575	ESO592-010	30.2	10.24	63.0	5777.0	2.0		Bar,ring,IRAS	0.01926999778	SAB	2mig																																			
286.76575	29.0063889	UGC11404	43.7	8.94	102.0	3909.0	3.0		IRAS	0.01303902048	SB	2mig																																			
287.5287917	40.0075	CGCG229-026	15.6	11.84	71.0	8269.0	3.0			0.02758241503	SB	2mig																																			
288.0367083	-32.1265	ESO459-006	40.2	10.15	81.0	5746.0	3.0		Bar,IRAS	0.01916659291	SB	2mig																																			
288.46775	16.9244167	2MFGC14811	54.0	10.11	63.0	6263.0	3.0			0.02089111928	SB	2mig																																			
289.4070417	4.4402222	PGC86293	23.9	10.61	106.0	6334.0	3.0		IRAS	0.02112794979	SB	2mig																																			
290.6949167	-51.0023889	ESO232-004	15.9	11.0	69.0	4953.0	2.0			0.01652142964	SAB	2mig																																			
290.7858333	-17.7235556	ESO593-013	16.5	11.92	101.0	12208.0	3.0			0.04072150474	SB	2mig																																			
290.83325	70.3559167	UGC11436	26.4	10.81	68.0	11574.0	2.0	1.0	Bar,ring	0.03860670838	SAB	2mig																																			
290.9207917	-68.2776667	PGC89046	20.6	10.58	71.0	4968.0	2.0	3.0	IRAS	0.01657146425	SAB	2mig																																			
291.2293333	77.2781944	CGCG357-004	18.2	11.65	69.0	15718.0	3.0		KIG873	0.05242960448	SB	2mig																																			
292.0589583	-62.1013056	ESO142-009	22.8	11.16	67.0	4449.0	2.0	1.0		0.0148402666	SAB	2mig																																			
293.0920833	-30.2740278	ESO460-011	24.2	11.41	81.0	11111.0	3.0	1.0	Bar	0.03706230662	SB	2mig																																			
295.1287917	-56.4101944	IC4880	29.9	10.12	62.0	5224.0	2.0		Bar	0.01742538833	SAB	2mig																																			
295.7448333	45.2981111	UGC11466	37.8	9.56	122.0	820.0	3.0		IRAS	0.002735225581	SB	2mig																																			
296.0784583	18.2583889	PGC166633	15.7	10.83	157.0	4477.0	2.0		IRAS	0.01493366454	SAB	2mig																																			
297.2481667	50.3130833	UGC11485	21.8	10.19	66.0	7656.0	2.0		Bar,IRAS	0.02553766713	SAB	2mig																																			
297.3536667	63.5090278	UGC11487	21.1	11.28	64.0	5676.0	3.0		Bar,IRAS	0.01893309804	SB	2mig																																			
298.3299167	-62.7467222	ESO105-017	19.4	11.74	68.0	11846.0	2.0		Bar	0.03951400272	SAB	2mig																																			
298.7351667	-6.4815278	PGC166927	19.7	10.65	67.0	8822.0	2.0		IRAS	0.02942702448	SAB	2mig																																			
299.3125	5.8903611	UGC11498	67.2	8.81	67.0	3266.0	3.0	1.0	Bar,IRAS	0.01089420335	SB	2mig																																			
299.9793333	42.5585833	PGC3097212	27.7	10.42	75.0	4982.0	3.0			0.01661816322	SB	2mig																																			
300.4561667	-53.9177222	IC4927	22.8	11.47	65.0	6150.0	2.0			0.02051419185	SAB	2mig																																			
300.5590417	-45.4498056	ESO284-011	19.4	11.25	100.0	10269.0	2.0			0.03425369694	SAB	2mig																																			
300.9111667	-11.0766111	2MFGC15286	15.7	11.82	67.0	7839.0	3.0			0.02614808942	SB	2mig																																			
301.1848333	-9.9348611	PGC984540	17.1	11.76	66.0	12915.0	3.0		IRAS	0.04307980289	SB	2mig																																			
301.905875	18.99825	PGC165839	16.1	11.14	63.0	14769.0	3.0		Pec,IRAS	0.04926408122	SB	2mig																																			
305.8138333	-34.9475556	ESO400-010	17.7	11.88	62.0	11904.0	3.0	1.0	Bar	0.03970746989	SB	2mig																																			
306.6094583	15.0177778	CGCG424-006	25.7	10.71	68.0	8536.0	2.0			0.02847303117	SAB	2mig																																			
306.868125	8.0980833	NGC6917	39.1	9.81	76.0	4690.0	3.0		Ring,IRAS	0.01564415606	SB	2mig																																			
307.5410833	-4.5936667	PGC1056088	15.2	11.29	105.0	5908.0	2.0			0.01970696674	SAB	2mig																																			
308.1430833	-72.1675	IC5009	30.6	10.73	78.0	3936.0	2.0	1.0	Bar,ring	0.01312908279	SAB	2mig																																			
309.0977083	-4.6188333	NGC6941	35.6	9.98	78.0	6224.0	3.0		Bar,IRAS	0.02076102929	SB	2mig																																			
309.140875	11.4946944	UGC11599	55.7	9.22	87.0	4449.0	3.0		IRAS	0.0148402666	SB	2mig																																			
309.1970417	-45.3080556	ESO285-040	30.1	10.98	87.0	6738.0	3.0			0.02247554873	SB	2mig																																			
309.2402083	-29.6650278	ESO463-006	21.7	11.36	63.0	5684.0	2.0		IRAS	0.01895978317	SAB	2mig																																			
309.308625	66.1056389	NGC6951	115.6	7.36	85.0	1424.0	3.0		Bar,ring,LINER,IRAS	0.004749952716	SB	2mig																																			
311.6567083	-2.3638056	PGC90372	17.6	11.53	64.0	8777.0	3.0		Pec,IRAS	0.02927692064	SB	2mig																																			
311.8150833	-76.44375	2MFGC15746	15.5	11.08	60.0	6517.0	3.0			0.02173837208	SB	2mig																																			
312.9245	-12.2063333	MCG-02-53-010	22.4	11.17	65.0	9851.0	3.0	1.0		0.03285939902	SB	2mig																																			
313.093375	0.0755833	CGCG374-021	21.6	10.79	66.0	9098.0	3.0		KIG892,IRAS	0.03034766138	SB	2mig																																			
314.1814583	-56.6304444	ESO187-034	16.8	11.05	63.0	7586.0	2.0		Pec	0.02530417226	SAB	2mig																																			
314.2835417	-61.8814167	PGC101186	15.5	11.67	65.0	11651.0	2.0	1.0		0.03886355273	SAB	2mig																																			
314.475	25.0963889	CGCG470-007	20.8	10.68	77.0	3171.0	3.0		IRAS	0.01057731746	SB	2mig																																			
315.5149583	-6.2968889	MCG-01-53-020	36.1	10.41	88.0	7754.0	3.0		Bar,Vc	0.02586455994	SB	2mig																																			
316.216375	0.4480278	CGCG374-042	16.0	11.73	65.0	4162.0	3.0			0.01388293764	SB	2mig																																			
317.1126667	-5.8199722	MCG-01-54-001	24.7	10.92	101.0	8361.0	2.0		IRAS,Vc	0.027889294	SAB	2mig																																			
317.4682083	-45.5275833	ESO286-063	33.8	10.83	65.0	2462.0	3.0	2.0	Bar,IRAS	0.008212348024	SB	2mig																																			
317.5755	-24.226	ESO530-013	21.3	10.98	88.0	11529.0	3.0		IRAS	0.03845660454	SB	2mig																																			
318.5835	21.5434722	CGCG449-011	17.5	11.39	81.0	13815.0	2.0		KIG900,IIZw109	0.04608187975	SAB	2mig																																			
319.7224583	15.6808333	UGC11719	26.4	11.06	79.0	8547.0	3.0			0.02850972322	SB	2mig																																			
319.909375	-67.0535833	ESO107-020	17.0	11.68	63.0	10774.0	2.0	4.0	Bar,ring	0.03593819562	SAB	2mig																																			
320.0317083	-39.7685278	ESO342-035	21.2	10.31	68.0	3763.0	3.0		Bar,ring,IRAS	0.0125520169	SB	2mig																																			
320.072875	-1.6843333	UGC11723	46.0	10.05	110.0	4896.0	3.0		KIG906,IRAS	0.0163312981	SB	2mig																																			
320.371875	21.2419167	IC5104	35.8	10.6	77.0	4956.0	2.0	1.0	Bar,KIG910,IRAS	0.01653143656	SAB	2mig																																			
320.7239167	-19.8972778	ESO599-009	16.6	11.67	61.0	12534.0	3.0			0.04180892369	SB	2mig																																			
321.3606667	4.3141111	IC1377	22.1	10.75	68.0	9055.0	3.0		KIG915,IRAS	0.03020422882	SB	2mig																																			
322.2132083	31.8370833	UGC11753	30.7	10.84	93.0	4590.0	3.0		Bar,ring	0.01531059197	SB	2mig																																			
322.5592917	-8.0669722	MCG-01-54-019	24.8	11.36	90.0	8826.0	2.0	2.0		0.02944036704	SAB	2mig																																			
323.1050417	6.58125	NGC7085	25.6	11.24	88.0	8545.0	3.0		Bar,KIG919,IRAS	0.02850305193	SB	2mig																																			
323.3941667	42.7240556	2MFGC16293	28.9	10.72	61.0	4080.0	3.0		IRAS	0.01360941508	SB	2mig																																			
324.0295	9.6603056	UGC11773	16.9	11.17	60.0	8400.0	3.0			0.028019384	SB	2mig																																			
324.823875	-25.49425	ESO531-012	25.3	11.97	71.0	9435.0	3.0	1.0	Bar,pec	0.03147177238	SB	2mig																																			
324.861375	-2.5824167	PGC189330	20.3	11.8	81.0	18043.0	2.0			0.0601849697	SAB	2mig																																			
325.086875	12.3548611	CGCG427-012	17.7	11.32	65.0	5889.0	3.0		KIG923	0.01964358957	SB	2mig																																			
325.4956667	22.7134722	UGC11793	33.6	11.0	81.0	5627.0	3.0	1.0	Bar	0.01876965164	SB	2mig																																			
325.6360417	-29.3674444	ESO466-001	35.1	10.39	131.0	7092.0	2.0			0.02365636563	SAB	2mig																																			
325.7847917	44.9185278	PGC97237	19.2	11.21	85.0	1582.0	3.0			0.005276983986	SB	2mig																																			
326.9229167	-4.1615	MCG-01-55-011	27.0	11.2	83.0	5095.0	3.0		Bar,IRAS	0.01699509065	SB	2mig																																			
327.1101667	-1.6726667	UGC11814	17.2	11.3	82.0	8173.0	2.0		ARK553,IRAS	0.0272621935	SAB	2mig																																			
327.2545417	12.5143333	NGC7138	27.8	10.47	66.0	8415.0	2.0		Bar,KIG932	0.02806941861	SAB	2mig																																			
328.7042083	-63.1080278	PGC127615	18.1	11.74	70.0	14175.0	3.0			0.04728271049	SB	2mig																																			
328.9970833	27.8983611	UGC11852	23.9	10.78	64.0	5850.0	2.0		Bar	0.01951349957	SAB	2mig																																			
329.2195833	12.3159722	UGC11857	16.3	11.98	61.0	9097.0	3.0		Bar	0.03034432574	SB	2mig																																			
329.2362083	-25.3504444	NGC7157	17.6	11.33	74.0	8759.0	3.0		Bar,ring,Vc	0.0292168791	SB	2mig																																			
329.4004583	-45.4138056	PGC67716	16.2	11.29	64.0	18292.0	2.0			0.06101554429	SAB	2mig																																			
330.887375	38.5566667	UGC11890	30.8	10.2	67.0	4637.0	2.0			0.01546736709	SAB	2mig																																			
331.3274167	34.9891944	UGC11903	31.9	11.15	62.0	4784.0	3.0		Bar,ring	0.01595770631	SB	2mig																																			
331.412625	9.6401667	IC5161	16.4	11.21	62.0	7984.0	2.0			0.02663175736	SAB	2mig																																			
332.057875	-25.0606667	ESO532-021	22.2	11.19	85.0	5464.0	3.0			0.01822594216	SB	2mig																																			
332.1515417	-15.0473611	PGC170386	21.1	10.78	97.0	5281.0	2.0		IRAS	0.01761551987	SAB	2mig																																			
333.7149583	-34.0935	PGC132474	15.5	11.68	75.0	8366.0	2.0			0.0279059722	SAB	2mig																																			
333.7607083	-11.5165278	MCG-02-56-026	18.6	10.78	94.0	2799.0	2.0	1.0	Bar,pec	0.009336459025	SAB	2mig																																			
334.42775	-15.5712778	NGC7246	37.0	10.24	67.0	4128.0	2.0	2.0	Ring,IRAS	0.01376952585	SAB	2mig																																			
334.5853333	13.62375	CGCG428-070	58.0	8.89	77.0	7469.0	3.0		Vc	0.02491390227	SB	2mig																																			
334.7763333	24.59825	CGCG473-011	16.1	11.67	60.0	8256.0	2.0		Ring,KIG960	0.0275390517	SAB	2mig																																			
335.6674583	37.9776111	UGC12009	24.8	10.97	77.0	1238.0	3.0	2.0	MRK493,IRAS	0.004129523499	SB	2mig																																			
335.7419167	-28.3450833	NGC7258	27.2	10.57	74.0	3844.0	3.0		IRAS	0.01282220382	SB	2mig																																			
335.7833333	-15.5413889	NGC7255	24.1	10.91	68.0	5048.0	3.0	1.0	IRAS	0.01683831553	SB	2mig																																			
336.44425	-13.1663889	NGC7269	21.8	10.72	75.0	9572.0	3.0		Bar,pec,HII,IRAS	0.03192875519	SB	2mig																																			
336.66975	20.0921111	PGC2817330	16.2	11.59	62.0	9501.0	2.0		IRAS	0.03169192468	SAB	2mig																																			
337.0624167	-2.8845278	NGC7288	24.7	10.1	63.0	4952.0	2.0	1.0	Pec,MRK912,IRAS	0.01651809399	SAB	2mig																																			
337.7240833	52.8097778	PGC166756	15.4	11.0	67.0	9136.0	2.0		IRAS	0.03047441574	SAB	2mig																																			
338.5164167	10.173	UGC12081	26.5	10.72	83.0	11637.0	2.0		KIG970	0.03881685376	SAB	2mig																																			
338.9847083	20.32225	NGC7316	21.5	10.66	88.0	5556.0	3.0		Bar,pec,KIG974,MRK307,IRAS	0.01853282113	SB	2mig																																			
339.773	-22.6666944	NGC7341	78.8	9.04	108.0	4428.0	2.0	1.0	Bar,ring	0.01477021814	SAB	2mig																																			
339.9010833	-4.1589444	NGC7344	27.6	10.54	64.0	7428.0	2.0		Bar,ring	0.02477714099	SAB	2mig																																			
339.963125	-43.86	ESO289-047	20.7	10.58	92.0	10123.0	3.0	3.0		0.03376669336	SB	2mig																																			
340.6214583	-11.4714722	MCG-02-57-028	20.8	10.98	96.0	7279.0	2.0			0.02428013049	SAB	2mig																																			
341.0535417	9.4168889	CGCG405-005	24.4	10.65	80.0	7323.0	3.0	2.0		0.02442689869	SB	2mig																																			
341.1434583	3.6463889	NGC7367	41.4	9.66	84.0	7215.0	2.0		KIG984	0.02406664947	SAB	2mig																																			
341.5551667	10.1607778	CGCG430-007	16.0	11.51	67.0	7925.0	3.0		KIG986	0.02643495454	SB	2mig																																			
343.0513333	49.4450278	UGC12223	20.0	11.13	120.0	5330.0	3.0			0.01777896627	SB	2mig																																			
343.5400833	8.5324722	CGCG405-013	15.1	11.01	65.0	8356.0	3.0			0.02787261579	SB	2mig																																			
343.8832083	29.8051111	NGC7420	15.2	11.22	70.0	9461.0	3.0		KIG998,IRAS	0.03155849905	SB	2mig																																			
343.99975	-12.3699167	2MFGC17245	20.8	11.25	68.0	7552.0	3.0	1.0		0.02519076047	SB	2mig																																			
344.5415	29.2283611	NGC7439	16.6	11.13	73.0	9457.0	3.0			0.03154515648	SB	2mig																																			
344.8453333	53.7400833	UGC12287	50.0	9.36	62.0	5268.0	3.0		IRAS	0.01757215654	SB	2mig																																			
346.28125	41.9554722	CGCG532-007	24.7	10.75	62.0	4635.0	2.0			0.01546069581	SAB	2mig																																			
346.635125	-25.4274167	PGC134510	16.1	11.73	62.0	15780.0	3.0		Vc	0.05263641422	SB	2mig																																			
346.742125	-9.2861389	MCG-02-58-024	25.1	10.43	94.0	7145.0	2.0		Bar	0.0238331546	SAB	2mig																																			
347.3482083	-61.9980556	ESO147-022	17.1	11.3	68.0	9935.0	3.0	1.0	IRAS	0.03313959286	SB	2mig																																			
348.5903333	16.4558056	UGC12440	18.3	11.36	70.0	12064.0	3.0	1.0		0.04024117244	SB	2mig																																			
349.6812083	-3.0054444	MCG-01-59-018	19.2	10.97	84.0	9373.0	2.0			0.03126496264	SAB	2mig																																			
349.9030417	-64.56825	IC5302	22.9	10.96	72.0	9476.0	2.0			0.03160853366	SAB	2mig																																			
350.005	32.9229167	CGCG497-003	24.9	11.07	93.0	9325.0	3.0		IRAS	0.03110485188	SB	2mig																																			
350.219875	23.8074722	UGC12533	33.6	10.71	74.0	6006.0	3.0		IRAS	0.02003385956	SB	2mig																																			
350.289625	-43.93225	ESO291-020	21.6	10.98	65.0	10336.0	3.0	2.0		0.03447718488	SB	2mig																																			
352.598875	-12.0793056	MCG-02-59-023	24.7	11.36	76.0	9696.0	2.0			0.03234237467	SAB	2mig																																			
352.698875	-13.4854444	IC1495	26.8	10.55	76.0	6384.0	3.0		Bar,ring,IRAS	0.02129473184	SB	2mig																																			
352.9735	-5.007	IC1498	47.3	9.85	96.0	5170.0	2.0		Bar,ring	0.01724526372	SAB	2mig																																			
353.6141667	-70.6315	ESO077-023	31.9	10.14	79.0	3893.0	2.0		Bar,ring,IRAS	0.01298565023	SAB	2mig																																			
353.6517083	-4.5342222	IC5334	30.8	10.11	63.0	2218.0	3.0	1.0		0.007398451631	SB	2mig																																			
353.8645	-16.7050833	NGC7709	33.8	10.78	108.0	1766.0	2.0	1.0	Bar,pec,IRAS	0.005890741921	SAB	2mig																																			
353.9324583	-63.6211944	ESO110-015	24.6	11.42	78.0	9237.0	3.0			0.03081131547	SB	2mig																																			
355.4694167	-8.64825	MCG-02-60-012	32.3	10.52	78.0	10282.0	3.0			0.03429706027	SB	2mig																																			
356.3804167	-20.9805	ESO606-006	23.8	11.36	64.0	10119.0	3.0	1.0		0.03375335079	SB	2mig																																			
356.5500417	-75.2748056	ESO028-002	38.1	9.72	154.0	6431.0	3.0	1.0	Bar,IRAS	0.02145150696	SB	2mig																																			
356.841	-63.7736667	ESO110-028	21.0	11.02	66.0	8996.0	3.0	2.0	Bar,ring,IRAS	0.030007426	SB	2mig																																			
357.0944583	-8.5015556	MCG-02-60-016	25.8	11.1	104.0	6946.0	3.0		Ring	0.02316936205	SB	2mig																																			
357.1240833	-1.5192778	CGCG381-050	16.8	11.82	66.0	9545.0	2.0			0.03183869289	SAB	2mig																																			
357.5797083	10.7574167	UGC12800	28.4	10.32	79.0	5381.0	2.0		Bar,IRAS	0.01794908396	SAB	2mig																																			
358.0566667	-25.4052222	ESO472-004	31.9	11.02	64.0	3725.0	3.0		IRAS23496-2540	0.01242526255	SB	2mig																																			
359.1925	-2.6469167	MCG-01-01-005	21.4	10.88	67.0	9376.0	3.0	1.0	Bar,ring	0.03127496957	SB	2mig																																			
359.6688333	-17.5588056	MCG-03-01-009	18.9	11.11	81.0	9457.0	3.0			0.03154515648	SB	2mig																																			
7.086	-0.218	UGC00280										fraser	0.69	0.62	0.6	UGC00280																															
19.502	-0.479	PGC1142317										fraser	0.76	0.86	0.85	PGC1142317																															
36.135	0.213	PGC1159961										fraser	0.56	0.72	0.88	PGC1159961																															
55.233	-0.88	PGC1132401										fraser	0.36	0.58	0.99	PGC1132401																															
117.193	49.72	PGC2351360										fraser	0.12	0.35	0.1	PGC2351360																															
117.728	50.395	PGC2371758										fraser		0.97	1.05	PGC2371758																															
120.333	15.8	2MASXJ08012000+1548016										fraser				2MASXJ08012000+1548016																															
120.443	32.466	PGC1998274										fraser	0.68	1.16	0.9	PGC1998274																															
122.373	7.465	PGC1322486										fraser	0.56	0.91	1.08	PGC1322486																															
124.592	44.849	PGC2253428										fraser	1.19	1.51	1.62	PGC2253428																															
124.95	15.827	PGC1494265										fraser		0.08		PGC1494265																															
125.619	12.843	PGC1417269										fraser	0.5	1.09	1.07	PGC1417269																															
125.873	7.996	PGC1336309										fraser	0.66	0.64	0.61	2MASXJ08232946+0759461																															
127.092	30.443	PGC023758										fraser	0.32	-0.56	-0.61	PGC023758																															
129.501	12.547	PGC1411527										fraser	0.17	0.32	0.41	PGC1411527																															
130.642	11.699	PGC1397464										fraser	-0.05	0.25	0.34	PGC1397464																															
130.929	39.052	PGC2142424										fraser	0.52	0.93	0.94	PGC2142424																															
132.96	39.406	PGC2149228										fraser	0.48	0.29	-0.1	PGC2149228																															
133.178	4.813	PGC1273637										fraser	0.74	0.94	0.98	2MASXJ08524279+0448460																															
133.589	27.167	PGC1799766										fraser	0.51	0.68	0.43	PGC1799766																															
136.219	33.303	PGC2028924										fraser	0.47	0.39	0.46	PGC2028924																															
139.684	27.112	2MASXJ09184400+2706421										fraser	0.41	0.88	1.03	2MASXJ09184400+2706421																															
139.795	63.867	PGC2661969										fraser	0.61	0.64	0.48	PGC2661969																															
144.477	6.654	PGC1304957										fraser	0.53	0.78	0.96	PGC1304957																															
146.045	39.642	PGC027881										fraser	1.31	1.37	1.45	PGC027881																															
146.108	1.429	PGC1194627										fraser	0.84	1.04	1.1	PGC1194627																															
146.536	47.925	PGC2307039										fraser	0.73	0.62	0.6	PGC2307039																															
146.556	14.416	PGC1457524										fraser	0.54	0.94	1.0	2MASXJ09461351+1424580																															
147.739	43.687	PGC028344										fraser	0.54	0.62	0.46	PGC028344																															
148.339	2.906	PGC1240538										fraser	0.6			PGC1240538																															
151.061	29.919	PGC1883089										fraser	0.6	0.62		PGC1883089																															
151.534	50.24	PGC029356										fraser	0.25	0.54	0.34	PGC029356																															
153.99	44.374	PGC2242844										fraser				PGC2242844																															
154.74	27.695	PGC1815459										fraser		0.35	-1.05	PGC1815459																															
154.741	45.403	PGC2264390										fraser	0.66	0.92	1.04	SDSSJ101857.89+452410.7																															
155.07	1.204	PGC030215										fraser	0.28	0.74	0.61	PGC030215																															
155.36	38.296	PGC030295										fraser	0.67	0.89	1.04	PGC030295																															
156.806	48.245	PGC030730										fraser	0.5	0.69	0.45	PGC030730																															
157.194	45.284	PGC2262295										fraser	0.84	1.03	1.05	PGC2262295																															
158.034	37.55	PGC2103496										fraser	0.75			PGC2103496																															
158.581	14.222	PGC1452473										fraser	0.78	0.95	1.01	PGC1452473																															
158.743	40.21	PGC2162364										fraser		0.48	0.42	PGC2162364																															
162.519	18.597	PGC1564282										fraser	0.56			PGC1564282																															
162.545	33.992	PGC2042151										fraser	0.67	0.64	0.58	PGC2042151																															
162.714	17.83	PGC032507										fraser	0.38	0.76	0.45	PGC032507																															
162.731	37.193	PGC2094910										fraser	0.31	0.68	0.84	PGC2094910																															
163.51	18.741	PGC1568797										fraser	0.52	0.71	0.56	PGC1568797																															
164.291	57.679	PGC2569791										fraser	0.32	0.5	0.48	PGC2569791																															
165.343	21.456	2MASXJ11012239+2127210										fraser	0.73	1.45	1.42	2MASXJ11012239+2127210																															
165.497	0.659	PGC1171924										fraser	0.65	0.83	0.71	PGC1171924																															
166.289	5.36	PGC1282198										fraser	0.68	0.93	0.8	PGC1282198																															
167.109	25.021	PGC1723096										fraser		0.33	0.7	PGC1723096																															
167.626	55.17	UGC06211										fraser		0.69	0.44	UGC06211																															
167.639	20.021	PGC1613676										fraser	0.85	0.81	0.95	PGC1613676																															
169.372	61.671	PGC2622371										fraser	0.72	0.82	0.89	PGC2622371																															
171.818	26.783	PGC1788213										fraser	0.42	0.74	0.62	PGC1788213																															
172.171	57.835	PGC035334										fraser		1.05	1.16	PGC035334																															
173.286	17.787	PGC1541675										fraser	0.63	0.74	0.62	PGC1541675																															
174.739	45.676	PGC2268753										fraser	0.8			PGC2268753																															
175.241	16.971	PGC1521447										fraser	0.56			PGC1521447																															
177.129	19.419	PGC1591614										fraser				PGC1591614																															
177.189	35.786	PGC036879										fraser	0.86	1.08	0.97	PGC036879																															
177.303	4.34	PGC1266878										fraser	0.43	0.63	0.46	PGC1266878																															
177.794	43.942	PGC2232817										fraser	0.34	0.55	0.21	2MASXJ11511067+4356331																															
177.838	1.073	PGC1183696										fraser	0.74	0.81	0.77	PGC1183696																															
179.067	52.513	PGC037509										fraser		0.86	0.77	PGC037509																															
179.196	55.037	PGC2488466										fraser		0.57	0.78	PGC2488466																															
179.87	1.696	PGC1202954										fraser	0.78	0.75	0.87	PGC1202954																															
180.16	20.109	2MASXJ12003827+2006320										fraser	0.9	1.12	1.09	2MASXJ12003827+2006320																															
181.035	44.529	PGC2246280										fraser	0.21	0.46	0.28	PGC2246280																															
183.322	34.552	PGC2050907										fraser		0.78	0.57	PGC2050907																															
184.27	8.446	PGC1347034										fraser	0.28	0.6	0.39	PGC1347034																															
185.661	41.284	PGC2178616										fraser	0.56	0.65	0.58	PGC2178616																															
186.046	5.358	PGC1282163										fraser	0.74	0.9	0.42	PGC1282163																															
186.277	7.402	PGC1320905										fraser	0.31	0.13	0.22	PGC1320905																															
186.421	43.031	PGC2211440										fraser	0.15	0.39	0.12	PGC2211440																															
187.953	35.669	PGC2068147										fraser	0.76			PGC2068147																															
191.34	61.694	PGC042976										fraser	0.65	0.95	0.8	PGC042976																															
191.417	1.968	PGC1211744										fraser	0.34	0.67	0.88	PGC1211744																															
191.461	1.341	PGC1191891										fraser		0.92	0.96	PGC1191891																															
191.68	-0.71	PGC1136650										fraser	0.63	0.74	0.71	PGC1136650																															
192.936	38.045	PGC2116441										fraser		1.43	1.34	2MASXJ12514472+3802426																															
194.86	-1.783	PGC1110188										fraser	0.62	0.72	0.3	PGC1110188																															
195.285	67.965	PGC3141208										fraser	0.4	0.45	0.29	PGC3141208																															
195.289	19.494	2MASXJ13010937+1929390										fraser	0.34	0.55	0.41	2MASXJ13010937+1929390																															
195.484	25.684	PGC1745703										fraser	0.5	1.17	1.23	PGC1745703																															
196.166	18.424	UGC08171										fraser	0.77	0.73	0.56	UGC08171																															
196.178	51.391	PGC2393306										fraser	0.2	0.35	0.39	PGC2393306																															
196.698	-3.415	PGC1071599										fraser	0.34			PGC1071599																															
196.709	39.519	PGC2151197										fraser	0.34	0.28	0.04	PGC2151197																															
197.704	26.274	PGC094053										fraser	0.44	0.56	0.34	PGC094053																															
197.745	43.794	PGC2229255										fraser	0.57	0.76	0.56	PGC2229255																															
199.118	24.416	PGC1706801										fraser	0.84	0.95	0.86	PGC1706801																															
199.774	44.659	PGC2249172										fraser	0.79	0.92	0.78	PGC2249172																															
200.079	56.324	PGC2533108										fraser		1.13	0.97	PGC2533108																															
200.098	26.309	PGC1771282										fraser	0.55	0.69	0.52	PGC1771282																															
200.164	10.784	PGC1384416										fraser	1.03	0.9	0.75	PGC1384416																															
201.7	7.929	PGC1334619										fraser	0.2	0.34	0.42	PGC1334619																															
